id_student,code_module,code_presentation,late_rate,avg_days_late,irregularity,last_min_ratio,avg_gap,max_gap,total_clicks,active_days,num_assessments,cluster,risk,risk_enc
634106,DDD,2014B,0.0,-1.4285714285714286,0.8512592424872373,0.2579218865143699,2.293577981651376,10,1357,110,7,2,Low,1
559823,DDD,2013B,0.5,1.125,0.8483971655527296,1.0028328611898016,4.678571428571429,26,353,29,8,0,Medium,2
627097,DDD,2014J,0.0,-0.3333333333333333,1.0783446363498055,0.4011142061281337,5.428571428571429,27,359,50,7,2,Low,1
554446,DDD,2013B,0.5,-0.07142857142857142,0.918461689817121,0.6979286536248561,2.0598290598290596,14,1738,118,14,0,Medium,2
535833,BBB,2013J,0.45454545454545453,0.9090909090909091,0.9798463378856572,0.6313868613138686,11.904761904761905,35,274,22,11,0,Medium,2
560114,CCC,2014B,0.4782608695652174,-1.9090909090909092,1.3031936234350818,0.9647973802701596,1.8405797101449275,10,2443,139,23,0,Medium,2
552648,FFF,2013B,0.2916666666666667,-6.5,1.2440059324330086,0.982574679943101,3.2837837837837838,31,2812,75,24,2,Low,1
559612,DDD,2013B,0.5,-0.7142857142857143,1.2199846461914574,0.3994929373415429,1.393063583815029,11,2761,174,14,0,Medium,2
551058,FFF,2013B,0.0,-11.833333333333334,1.4010721275830913,0.6422237380627558,1.7346938775510203,10,5864,148,12,2,Low,1
656159,FFF,2014J,0.0,-70.33333333333333,2.2314141583227256,0.21095592236531835,1.8211920529801324,11,5513,152,12,2,Low,1
496154,DDD,2013J,0.6,12.0,0.7402255631208104,0.7840909090909091,10.6,32,88,6,5,0,Medium,2
465764,CCC,2014J,0.5714285714285714,-0.21428571428571427,0.8360732210170188,1.7899159663865547,5.6,12,119,6,14,0,Medium,2
544499,DDD,2014B,0.5,4.0,1.3537424169448091,0.5436893203883495,4.5,11,103,9,2,0,Medium,2
375960,BBB,2013J,0.9,5.5,0.715572687316483,1.0364583333333333,20.0,57,192,13,10,0,Medium,2
563742,FFF,2013J,0.6666666666666666,11.0,0.9277602397324739,0.0932475884244373,3.914285714285714,23,622,36,3,0,Medium,2
623948,FFF,2014B,0.0,-35.5,2.9291713368682455,0.2612623611280674,1.505952380952381,8,8191,169,12,2,Low,1
2562034,AAA,2013J,0.4,3.2,1.5491895339656807,0.7741935483870968,15.25,98,248,17,5,0,Medium,2
586781,FFF,2013J,0.23529411764705882,-62.6875,0.9482399434394947,0.3397814530419374,1.652694610778443,9,6772,168,17,2,Low,1
345881,GGG,2014B,0.0,-30.11111111111111,1.0438425368745432,0.47368421052631576,15.357142857142858,46,456,15,9,2,Low,1
447481,AAA,2014J,0.6,3.8,1.1902022926205826,0.1760104302477184,7.9375,37,767,33,5,0,Medium,2
419517,DDD,2013J,0.0,-17.0,0.592376787043312,0.2795414462081129,4.106060606060606,14,1134,67,7,2,Low,1
649325,FFF,2014J,0.3333333333333333,2.0,0.6466718990638652,0.4722222222222222,3.3703703703703702,15,900,28,3,0,Medium,2
611593,CCC,2014J,0.25,-2.8666666666666667,1.7504007102381953,0.5876288659793815,5.22,32,582,51,16,2,Low,1
500395,BBB,2014B,1.0,3.3333333333333335,,1.0,0.0,0,21,1,3,0,Medium,2
695915,CCC,2014J,1.0,3.0,1.3870051504661582,0.696969696969697,13.0,29,66,5,1,0,Medium,2
683779,BBB,2014J,0.0,-5.8,1.1860289344006294,0.21954236239950525,3.271604938271605,22,1617,82,5,2,Low,1
534151,BBB,2013B,0.5,-3.0,0.3132203631387552,0.23333333333333334,12.666666666666666,14,90,4,2,0,Medium,2
623347,CCC,2014B,0.25,-2.0,1.2673167958409206,0.7046109510086456,5.361702127659575,27,694,48,16,2,Low,1
693098,BBB,2014J,0.2,0.8,1.1325159597495986,0.4773218142548596,5.825,40,463,41,5,2,Low,1
558484,FFF,2013J,0.0,-58.583333333333336,1.5312782080331415,0.33884823417117405,2.1526717557251906,11,6286,132,12,2,Low,1
2471283,CCC,2014B,0.8,2.0,0.9836390557974883,0.4489795918367347,5.425531914893617,20,980,48,5,0,Medium,2
404325,GGG,2013J,0.3333333333333333,-26.444444444444443,0.770681520498525,2.9157509157509156,18.375,45,273,9,9,1,High,0
397506,FFF,2013J,0.23809523809523808,-38.8,1.1271799129157583,0.5893121301775148,1.2198275862068966,13,5408,233,21,2,Low,1
633310,EEE,2014B,0.6363636363636364,3.727272727272727,1.6001336132375215,0.5630841121495327,5.829268292682927,38,856,42,11,0,Medium,2
613644,CCC,2014J,0.5,1.5,2.03014136035811,0.9834710743801653,11.0,24,121,5,2,1,High,0
687402,BBB,2014J,0.0,-0.8,1.436657114838582,0.564625850340136,7.03030303030303,48,735,34,5,2,Low,1
694380,BBB,2014J,0.0,-2.0,1.1600117143495468,0.5296442687747036,5.25,11,253,9,1,2,Low,1
682480,BBB,2014J,0.2,-0.2,1.879255171603899,0.22666666666666666,24.0,91,75,9,5,0,Medium,2
107455,FFF,2014J,0.2,2.4,1.8360934326364706,0.36730769230769234,3.9491525423728815,20,1040,60,5,2,Low,1
512581,BBB,2013J,0.5714285714285714,0.5714285714285714,0.8162843199492926,0.24982698961937716,1.728,20,2890,126,7,0,Medium,2
510460,CCC,2014J,0.4,2.0,0.6280768420189677,0.6607142857142857,4.090909090909091,18,336,12,5,0,Medium,2
610775,FFF,2014B,0.0,-48.083333333333336,1.045303560254828,0.41901188242651655,3.236842105263158,25,3198,77,12,2,Low,1
479828,FFF,2013J,0.0,-56.333333333333336,1.9140569280527224,0.9109387536774539,3.1904761904761907,20,3739,85,12,2,Low,1
200860,AAA,2013J,0.2,-2.0,1.4319570669315327,0.13108614232209737,3.275,15,534,81,5,2,Low,1
582063,FFF,2013J,0.0,-76.25,1.1998259098710655,0.5230539481052828,1.4263959390862944,7,5357,198,12,2,Low,1
283783,DDD,2013B,0.5,0.0,0.788147349047993,0.4436936936936937,1.8333333333333333,5,444,31,2,0,Medium,2
633625,FFF,2014B,0.5,7.5,0.9047411006781556,0.16619718309859155,4.133333333333334,21,710,46,4,0,Medium,2
228888,DDD,2013J,0.4,-1.0,1.2820461862348953,0.15384615384615385,6.5,60,598,39,5,0,Medium,2
2312279,FFF,2013J,0.0,-25.666666666666668,1.261297229633194,0.329361790302528,1.7239263803680982,28,9652,164,12,2,Low,1
652435,GGG,2014J,0.125,-25.625,0.8949110575167797,0.9957716701902748,5.261904761904762,20,473,43,8,2,Low,1
236953,DDD,2013J,0.0,-4.428571428571429,0.8668835075834544,0.23401450230718523,2.0145985401459856,14,1517,138,7,2,Low,1
547755,BBB,2013B,0.0,-1.0,0.9836393120937655,0.25357142857142856,1.5185185185185186,5,1120,28,1,2,Low,1
630654,FFF,2014B,0.0,-4.333333333333333,1.57207165822761,3.9839846252402307,6.96875,41,1561,33,12,1,High,0
480716,DDD,2013J,0.0,-3.4285714285714284,0.8684837708168205,0.25368248772504093,2.490566037735849,12,1222,107,7,2,Low,1
387550,GGG,2013J,0.0,-45.333333333333336,1.535015368752409,0.7401315789473685,4.9375,27,304,17,3,2,Low,1
552913,CCC,2014B,0.7142857142857143,1.3333333333333333,1.4648124470561086,0.6134259259259259,4.886363636363637,20,432,45,7,0,Medium,2
519800,BBB,2013B,0.7777777777777778,3.7777777777777777,1.1638037746989751,0.3218210361067504,1.9596774193548387,12,4459,125,9,0,Medium,2
619054,BBB,2014B,0.0,0.0,0.90355201842506,0.175,8.0,23,80,5,1,2,Low,1
589828,FFF,2013J,0.25,-11.85,1.4028589990759206,0.9075500770416025,3.488888888888889,30,649,46,20,2,Low,1
617343,FFF,2014B,0.0,-47.75,1.0302406137717057,0.25570228091236497,2.122448979591837,11,833,50,4,2,Low,1
584546,FFF,2013J,0.0,-48.25,2.9482228708643823,0.23156152289865733,2.30327868852459,16,5437,123,12,2,Low,1
605129,EEE,2014J,0.0,-1.0,1.279553681953744,0.2144927536231884,3.0921052631578947,18,1380,77,4,2,Low,1
556012,BBB,2014B,1.0,7.5,0.870301240519018,0.26174496644295303,5.909090909090909,36,298,34,8,0,Medium,2
487711,DDD,2013B,0.5,-0.07142857142857142,1.199714605570536,0.6242424242424243,2.1454545454545455,10,1980,111,14,0,Medium,2
235706,FFF,2013J,0.5,2.0,1.4044253661550985,0.3888888888888889,3.6206896551724137,16,684,30,2,0,Medium,2
648161,CCC,2014J,0.6666666666666666,2.6,1.8359610783263973,0.18251719951436665,2.9545454545454546,28,2471,89,6,0,Medium,2
599718,FFF,2013J,0.4166666666666667,-1.0833333333333333,1.8177854639385653,2.228821811100292,3.1411764705882352,29,2054,86,12,1,High,0
651182,FFF,2014J,0.09090909090909091,-5.0,1.615334152267091,2.3732876712328768,5.0181818181818185,32,1460,56,11,1,High,0
526506,BBB,2013B,0.0,-41.0,0.6498173522698776,0.2034313725490196,3.48,11,408,26,3,2,Low,1
631355,DDD,2014B,0.0,-3.5,1.3429039560516172,0.31958762886597936,2.525,10,388,41,2,2,Low,1
605859,DDD,2014J,0.14285714285714285,-33.42857142857143,1.346803040263514,0.038461538461538464,5.454545454545454,33,26,12,7,2,Low,1
515311,BBB,2013B,0.5454545454545454,3.272727272727273,0.8983206057159646,0.5690690690690691,3.671875,16,666,65,11,0,Medium,2
492240,BBB,2013B,0.6,2.3,0.8653785640671039,0.6130268199233716,3.1392405063291138,26,1566,80,10,0,Medium,2
543910,GGG,2014B,0.0,-52.888888888888886,0.6774828366446112,0.1258741258741259,6.162162162162162,20,572,38,9,2,Low,1
578199,FFF,2013J,0.25,-2.4166666666666665,1.1687727789717572,1.6855290303566166,3.507042253521127,24,3393,72,12,1,High,0
530360,EEE,2013J,0.75,3.5,0.7975805813252757,0.220949263502455,2.5901639344262297,16,1833,62,4,0,Medium,2
622804,CCC,2014B,1.0,2.0,1.2314194950174564,0.6276595744680851,7.0,22,94,8,1,0,Medium,2
530663,CCC,2014J,0.4444444444444444,-0.25,1.9343121387678275,0.08153078202995008,3.0114942528735633,24,1202,88,9,2,Low,1
563453,DDD,2014J,0.0,-4.166666666666667,0.9832007599758087,0.2400312744331509,2.30188679245283,12,1279,107,7,2,Low,1
518116,CCC,2014B,1.0,5.0,1.3078227719844837,0.4473684210526316,6.909090909090909,25,76,12,2,0,Medium,2
2630469,CCC,2014J,1.0,3.0,0.9561001118202604,0.5263157894736842,6.285714285714286,26,152,8,1,0,Medium,2
535215,DDD,2013B,0.5,-1.6428571428571428,0.9970414736257347,0.4096088697259008,1.2736318407960199,6,3247,202,14,0,Medium,2
589894,CCC,2014B,0.2,-0.4,1.3417120802154963,0.7560137457044673,2.823529411764706,7,291,18,5,2,Low,1
2588215,DDD,2014J,0.0,-34.0,1.0075435637836263,0.24444444444444444,21.333333333333332,35,45,7,7,2,Low,1
687686,FFF,2014J,0.2222222222222222,-0.9411764705882353,2.290928789291915,1.7752566180443003,2.5757575757575757,29,1851,100,18,1,High,0
694974,BBB,2014J,0.0,-0.6666666666666666,1.4742437196622356,0.017391304347826087,5.714285714285714,27,345,29,3,2,Low,1
585963,BBB,2013J,0.25,-1.75,0.5899036915954242,0.47191011235955055,20.8,30,89,6,8,0,Medium,2
302476,AAA,2014J,0.0,-2.6,0.8602000470137087,0.20951302378255945,2.0757575757575757,17,1766,133,5,2,Low,1
545720,FFF,2013B,0.2727272727272727,-13.272727272727273,2.3359059595738003,3.2013585638039785,3.0617283950617282,55,2061,82,11,1,High,0
539186,DDD,2014B,0.3,-7.4,1.4590158982113601,1.347953216374269,10.235294117647058,37,342,18,10,1,High,0
623010,GGG,2014B,0.1111111111111111,-45.111111111111114,0.8740842519011127,0.4172214824678207,2.617021276595745,17,2253,95,9,2,Low,1
649004,FFF,2014J,0.0,-58.583333333333336,0.9009075307275108,0.20879902458849828,1.1757322175732217,6,9842,240,12,2,Low,1
648001,EEE,2014J,0.0,-1.25,1.1739279513194965,0.2861830113014947,2.7254901960784315,22,2743,103,4,2,Low,1
584733,GGG,2013J,0.0,-30.928571428571427,1.3334433208565641,0.4453924914675768,5.545454545454546,31,586,45,14,2,Low,1
692805,BBB,2014J,0.0,-1.4,1.3098899620574471,0.2075765438505449,2.8260869565217392,25,1927,93,5,2,Low,1
591774,AAA,2013J,0.0,0.0,0.9470395643790511,0.10413223140495868,7.428571428571429,39,605,36,5,2,Low,1
483275,CCC,2014B,0.6,1.9473684210526316,1.4290413185905635,1.1618497109826589,6.735294117647059,34,346,35,20,0,Medium,2
581914,CCC,2014J,0.5,1.5,1.1966422450849266,0.0,19.0,19,13,2,4,0,Medium,2
605225,GGG,2013J,0.0,-41.55555555555556,1.2212275688799168,0.0,9.636363636363637,43,395,23,9,2,Low,1
687988,FFF,2014J,0.0,-47.0,1.6173431859815983,0.6254970760233918,1.4764397905759161,9,4275,192,12,2,Low,1
600365,DDD,2013J,0.2857142857142857,-3.0,0.8909444292338575,0.4323671497584541,6.583333333333333,29,414,37,7,2,Low,1
614025,DDD,2014B,1.0,10.0,0.8360315699705108,0.2018348623853211,3.526315789473684,10,218,20,1,0,Medium,2
614649,DDD,2014B,0.5,1.5,0.6905465468045084,0.26865671641791045,6.7,19,67,11,2,0,Medium,2
2238679,DDD,2013B,0.6666666666666666,1.6666666666666667,1.466089448366604,0.4830508474576271,5.8125,21,118,17,3,0,Medium,2
551334,DDD,2013B,0.5384615384615384,-0.46153846153846156,1.2024575047971158,0.3753121655369247,1.2763819095477387,5,2803,200,13,0,Medium,2
241338,BBB,2013J,0.4,0.4,0.925294927888156,0.8588235294117647,10.416666666666666,24,85,13,5,0,Medium,2
480086,GGG,2014B,0.0,-0.875,1.432343836176206,0.4046920821114369,10.434782608695652,56,341,24,8,2,Low,1
2550960,EEE,2014J,0.25,0.75,1.018836325181596,0.25225806451612903,4.416666666666667,20,1550,61,4,2,Low,1
630586,BBB,2014B,0.5,-0.3,0.9496896167895447,0.5513513513513514,12.647058823529411,33,185,18,10,0,Medium,2
76081,DDD,2014B,0.1,-28.22222222222222,0.9871339895192492,0.3101145038167939,1.5774647887323943,7,1048,72,10,2,Low,1
498006,FFF,2014B,0.0,-10.083333333333334,1.1858924824294965,0.8699873364288729,2.6555555555555554,23,2369,91,12,2,Low,1
269764,EEE,2013J,0.3333333333333333,2.3333333333333335,1.4419051039538937,0.3518742442563482,4.694915254237288,56,827,60,3,2,Low,1
483064,BBB,2013B,0.45454545454545453,1.1818181818181819,1.298668273522861,0.5573770491803278,1.952,7,2074,126,11,0,Medium,2
601983,GGG,2013J,0.0,-31.46153846153846,1.0935045821052014,0.6578014184397163,2.4615384615384617,13,1128,105,13,2,Low,1
132423,CCC,2014J,0.3333333333333333,0.6666666666666666,1.25464099855038,1.2231404958677685,4.375,8,121,9,3,0,Medium,2
236015,DDD,2014B,0.0,-1.0,1.0291670550997207,0.2890625,3.736842105263158,14,256,20,1,2,Low,1
510141,BBB,2014B,0.3333333333333333,-13.666666666666666,,0.0,0.0,0,5,1,6,2,Low,1
561452,BBB,2013B,0.45454545454545453,0.36363636363636365,0.9829664176815984,0.3028641072516758,1.9666666666666666,7,1641,121,11,0,Medium,2
543723,DDD,2013J,0.0,-11.714285714285714,1.2870634559985161,0.16485225505443235,4.114754098360656,23,643,62,7,2,Low,1
597560,DDD,2013J,0.16666666666666666,-3.0,0.8474077613723304,0.21300448430493274,3.890625,29,892,65,6,2,Low,1
63721,BBB,2014B,0.6,1.0,1.132874770016598,0.9001297016861219,3.4242424242424243,24,771,67,10,0,Medium,2
674784,BBB,2014J,0.2,-0.6,1.282923217481455,0.38656987295825773,8.064516129032258,35,551,32,5,2,Low,1
470187,GGG,2014J,0.0,-31.11111111111111,1.1266867696583096,1.01875,16.692307692307693,42,160,14,9,2,Low,1
556514,DDD,2014J,0.14285714285714285,-3.3333333333333335,0.8298319122603395,0.21504702194357367,2.1615384615384614,13,1595,131,7,2,Low,1
680017,DDD,2014J,0.0,-2.0,1.1716716032259362,0.21140350877192982,3.3095238095238093,14,1140,85,7,2,Low,1
471781,DDD,2013B,1.0,4.5,0.9118283657456815,0.6094986807387863,1.9393939393939394,6,758,34,2,0,Medium,2
602470,GGG,2013J,0.0,-34.44444444444444,1.3349384534008923,0.34045584045584043,6.885714285714286,39,702,36,9,2,Low,1
588031,GGG,2014B,0.1111111111111111,-21.77777777777778,1.4035767773078716,0.07909604519774012,35.333333333333336,139,177,7,9,0,Medium,2
612230,BBB,2014J,0.0,-1.2,0.9888241397950253,0.3980222496909765,3.9523809523809526,22,809,64,5,2,Low,1
634431,FFF,2014B,0.0,-65.75,1.4450604076913038,0.2693351424694708,3.9836065573770494,12,1474,62,12,2,Low,1
585825,FFF,2014J,0.2857142857142857,-59.857142857142854,1.538053848677944,0.20168509741969456,2.036363636363636,15,1899,56,7,2,Low,1
616407,EEE,2014B,0.21428571428571427,-36.785714285714285,1.872671161243335,0.6503737780333525,2.5925925925925926,35,1739,82,14,2,Low,1
105523,CCC,2014B,0.46153846153846156,0.3333333333333333,3.144766241840231,0.6419650291423813,2.5145631067961167,11,1201,104,13,1,High,0
480225,DDD,2013B,0.5833333333333334,0.6666666666666666,0.8995587640603583,0.6227164416203336,1.967479674796748,21,2518,124,12,0,Medium,2
674746,BBB,2014J,0.0,0.0,1.0565330360180685,0.0546448087431694,4.75,7,183,5,1,2,Low,1
109155,AAA,2014J,0.0,-0.8,0.8698332493035633,0.16064922159655515,2.126865671641791,20,3019,135,5,2,Low,1
1624025,DDD,2014J,0.1,-26.444444444444443,0.9773126828474058,0.3018736988202637,3.7857142857142856,39,1441,71,10,2,Low,1
642083,BBB,2014J,0.0,-2.6,1.5912469154490285,0.07863247863247863,2.956043956043956,11,1755,92,5,2,Low,1
646351,CCC,2014J,0.4444444444444444,-0.625,1.2530488717275852,0.30755395683453235,2.327272727272727,16,1668,111,9,0,Medium,2
266558,DDD,2013J,0.8888888888888888,6.888888888888889,0.9528149637845577,0.046218487394957986,9.615384615384615,44,238,27,9,0,Medium,2
550515,GGG,2014B,0.0,-46.44444444444444,1.1554976697219081,0.048207663782447466,3.5806451612903225,13,809,63,9,2,Low,1
1761013,FFF,2013B,0.0,-33.666666666666664,1.7660326157171806,1.4236453201970443,2.7777777777777777,36,2436,91,12,1,High,0
617238,GGG,2014B,0.2,-38.2,1.23216511874871,0.20261437908496732,11.0,27,306,16,5,2,Low,1
397506,CCC,2014B,0.23809523809523808,-38.8,1.5808942627634364,0.6523757509557618,1.4076086956521738,9,3662,185,21,2,Low,1
1894419,CCC,2014B,0.5,2.0,1.2893846565940497,0.6207627118644068,9.458333333333334,115,472,25,4,0,Medium,2
590482,DDD,2013J,0.0,-3.0,1.1816099106237188,0.4487654320987654,2.358974358974359,13,1620,118,7,2,Low,1
473924,GGG,2013J,0.0,-47.77777777777778,1.0207747422398261,0.10550297932001403,2.230088495575221,17,2853,114,9,2,Low,1
631453,EEE,2014B,0.3076923076923077,-0.3333333333333333,1.1825424688421537,0.6362989323843417,2.802325581395349,12,1405,87,13,2,Low,1
596406,FFF,2013J,0.2857142857142857,-0.7142857142857143,1.2584102448165602,0.7815003641660597,4.535714285714286,31,1373,57,7,2,Low,1
427321,GGG,2013J,0.5714285714285714,1.0,1.7449964098740578,2.8734939759036147,20.727272727272727,104,332,12,7,1,High,0
564770,FFF,2014J,0.0,-20.25,1.1351765959578797,0.23426573426573427,11.555555555555555,72,286,10,4,2,Low,1
496185,DDD,2013J,0.0,-3.0,0.714603104087774,0.746031746031746,7.8,12,63,6,1,2,Low,1
510914,CCC,2014B,0.6666666666666666,-4.0,1.4414932246298169,0.44543147208121825,3.122448979591837,18,788,50,3,0,Medium,2
614804,CCC,2014B,0.7368421052631579,2.2777777777777777,1.92238725603178,0.7811320754716982,4.75,13,530,37,19,0,Medium,2
593819,GGG,2013J,0.2,-17.9,1.3917683576875235,1.8819875776397517,13.421052631578947,56,322,20,10,1,High,0
576948,GGG,2013J,0.2857142857142857,-6.714285714285714,2.4511956609852006,0.6666666666666666,7.32258064516129,30,465,32,7,1,High,0
2293443,BBB,2013B,0.5454545454545454,1.0909090909090908,0.9077736600357378,0.44602763385146804,1.4022988505747127,4,2316,175,11,0,Medium,2
678819,FFF,2014J,0.0,-56.083333333333336,0.9425830226974523,0.5236158192090395,1.832258064516129,10,4425,156,12,2,Low,1
553275,DDD,2013B,0.46153846153846156,-0.3076923076923077,1.051921542079493,0.7803030303030303,3.716417910447761,23,660,68,13,0,Medium,2
650451,BBB,2014J,0.0,-16.0,0.89044308571008,0.2777777777777778,20.4,50,90,6,2,2,Low,1
90243,BBB,2013J,0.45454545454545453,0.8181818181818182,0.9353958909307722,0.6125461254612546,4.839285714285714,29,1084,57,11,0,Medium,2
685772,FFF,2014J,0.08333333333333333,-73.58333333333333,1.1699001194248313,0.17103301384451544,1.771604938271605,30,4695,163,12,2,Low,1
2108821,FFF,2013B,0.08333333333333333,-17.916666666666668,1.4484881150757234,1.1010222489476849,2.663157894736842,13,3326,96,12,2,Low,1
572434,DDD,2014J,0.42857142857142855,6.666666666666667,0.6935396295246974,0.35608856088560886,4.979166666666667,28,542,49,7,0,Medium,2
579550,CCC,2014B,0.625,2.2857142857142856,1.3627249300824722,0.4284210526315789,4.473684210526316,23,950,58,8,0,Medium,2
685206,CCC,2014J,0.5555555555555556,1.875,1.5288926912726575,0.4610059990770651,6.222222222222222,39,2167,46,9,0,Medium,2
692105,CCC,2014J,0.4444444444444444,1.5,1.7328334532953547,0.30020491803278687,2.2975206611570247,31,1952,122,9,0,Medium,2
685776,BBB,2014J,0.0,-2.0,1.0510044974446662,0.5512820512820513,3.8,14,156,11,1,2,Low,1
648416,BBB,2014J,0.2,-1.0,1.0150322932275502,0.13925019127773527,4.171875,23,1307,65,5,2,Low,1
698548,GGG,2014J,0.3333333333333333,-8.88888888888889,1.1871127848106402,1.4431438127090301,4.333333333333333,28,598,55,9,0,Medium,2
242893,BBB,2014J,0.625,0.125,0.6629075099755672,1.2,11.5,33,85,5,8,0,Medium,2
2252437,EEE,2013J,0.3333333333333333,-1.0,1.1486264190470195,0.3740952380952381,2.1415929203539825,16,2625,114,6,2,Low,1
555414,BBB,2013B,0.45454545454545453,1.3636363636363635,1.0508130618552096,0.24096385542168675,3.1578947368421053,14,747,77,11,0,Medium,2
591655,CCC,2014J,0.42857142857142855,-22.571428571428573,0.0,0.3333333333333333,14.0,18,3,3,7,0,Medium,2
685373,FFF,2014J,0.0,-65.58333333333333,1.1013076071818733,0.3037305122494432,2.1278195488721803,7,3592,134,12,2,Low,1
629820,GGG,2014B,0.0,-45.888888888888886,1.2156912043823933,0.07947019867549669,10.380952380952381,35,302,22,9,2,Low,1
445947,FFF,2014B,0.0,-31.25,1.1699585970668829,0.2511194029850746,2.1145833333333335,11,2680,97,12,2,Low,1
620200,FFF,2014B,0.08333333333333333,-10.416666666666666,1.9108026279277712,2.160919540229885,4.166666666666667,21,1479,61,12,1,High,0
526527,FFF,2013B,0.0,0.0,1.030390896474459,0.2183406113537118,3.607142857142857,37,458,29,1,2,Low,1
2533383,EEE,2014J,0.0,-5.0,1.0521524642528393,0.08275382475660639,4.732142857142857,29,1438,57,4,2,Low,1
572870,FFF,2014B,0.0,-85.25,1.5291952770877184,0.3246110325318246,1.9044117647058822,24,2828,137,12,2,Low,1
499027,BBB,2013B,0.8181818181818182,3.1818181818181817,0.829128777194995,0.8194774346793349,5.82051282051282,19,421,40,11,0,Medium,2
